Account Description,Size,Size Numeric,Strength (mg),WHO ATC 5 Code,Volume,Value,Year Month (after 2000),Year (after 2000),Month,Region_Hovedstaden,Region_Midtjylland,Region_Nordjylland,Region_Sjælland,Region_Syddanmark,Product_Cimzia,Product_Inflectra,Product_Remicade,Product_Remsima,Product_Stelara,Product_Zessly
4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,L04AB05,200,1576292.0,1306.0,13.0,6.0,True,False,False,False,False,True,False,False,False,False,False
4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,L04AB02,2006,8619039.78,1306.0,13.0,6.0,True,False,False,False,False,False,False,True,False,False,False
4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,20,527955.0,1306.0,13.0,6.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,L04AC05,45,1187898.75,1306.0,13.0,6.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,L04AB05,220,1733921.2,1307.0,13.0,7.0,True,False,False,False,False,True,False,False,False,False,False
4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,L04AB02,3000,12889890.0,1307.0,13.0,7.0,True,False,False,False,False,False,False,True,False,False,False
4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,27,712739.25,1307.0,13.0,7.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,L04AC05,43,1135103.25,1307.0,13.0,7.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,L04AB05,310,2443252.6,1308.0,13.0,8.0,True,False,False,False,False,True,False,False,False,False,False
4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,L04AB02,2000,8593260.0,1308.0,13.0,8.0,True,False,False,False,False,False,False,True,False,False,False
4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,53,1399080.75,1308.0,13.0,8.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,L04AC05,60,1583865.0,1308.0,13.0,8.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,L04AB05,233,1836380.18,1309.0,13.0,9.0,True,False,False,False,False,True,False,False,False,False,False
4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,L04AB02,2035,8743642.05,1309.0,13.0,9.0,True,False,False,False,False,False,False,True,False,False,False
4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,49,1293489.75,1309.0,13.0,9.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,L04AC05,17,448761.75,1309.0,13.0,9.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,L04AB05,326,2569355.96,1310.0,13.0,10.0,True,False,False,False,False,True,False,False,False,False,False
4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,L04AB02,3000,12889890.0,1310.0,13.0,10.0,True,False,False,False,False,False,False,True,False,False,False
4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,31,818330.25,1310.0,13.0,10.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,L04AC05,37,976716.75,1310.0,13.0,10.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,L04AB05,256,2017653.76,1311.0,13.0,11.0,True,False,False,False,False,True,False,False,False,False,False
4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,L04AB02,2070,8894024.1,1311.0,13.0,11.0,True,False,False,False,False,False,False,True,False,False,False
4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,40,1055910.0,1311.0,13.0,11.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,L04AC05,48,1267092.0,1311.0,13.0,11.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,L04AB05,500,3940730.0,1312.0,13.0,12.0,True,False,False,False,False,True,False,False,False,False,False
4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,L04AB02,6000,25779780.0,1312.0,13.0,12.0,True,False,False,False,False,False,False,True,False,False,False
4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,65,1715853.75,1312.0,13.0,12.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,L04AC05,75,1979831.25,1312.0,13.0,12.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,L04AB05,133,1048234.18,1401.0,14.0,1.0,True,False,False,False,False,True,False,False,False,False,False
4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,L04AB02,134,575748.42,1401.0,14.0,1.0,True,False,False,False,False,False,False,True,False,False,False
4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,14,369568.5,1401.0,14.0,1.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,L04AC05,16,422364.0,1401.0,14.0,1.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,L04AB05,350,2758511.0,1402.0,14.0,2.0,True,False,False,False,False,True,False,False,False,False,False
4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,L04AB02,249,1069860.87,1402.0,14.0,2.0,True,False,False,False,False,False,False,True,False,False,False
4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,49,1293489.75,1402.0,14.0,2.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,L04AC05,29,765534.75,1402.0,14.0,2.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,L04AB05,300,2364438.0,1403.0,14.0,3.0,True,False,False,False,False,True,False,False,False,False,False
4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,L04AB02,1999,8588963.37,1403.0,14.0,3.0,True,False,False,False,False,False,False,True,False,False,False
4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,23,607148.25,1403.0,14.0,3.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,L04AC05,46,1214296.5,1403.0,14.0,3.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,L04AB05,200,1556588.0,1404.0,14.0,4.0,True,False,False,False,False,True,False,False,False,False,False
4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,L04AB02,3000,12675070.0,1404.0,14.0,4.0,True,False,False,False,False,False,False,True,False,False,False
4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,57,1478934.09,1404.0,14.0,4.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,L04AC05,54,1403700.48,1404.0,14.0,4.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,L04AB05,300,2305326.0,1405.0,14.0,5.0,True,False,False,False,False,True,False,False,False,False,False
4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,L04AB02,2000,8378430.0,1405.0,14.0,5.0,True,False,False,False,False,False,False,True,False,False,False
4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,38,978036.78,1405.0,14.0,5.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,L04AC05,48,1235414.88,1405.0,14.0,5.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,L04AB05,320,2459014.4,1406.0,14.0,6.0,True,False,False,False,False,True,False,False,False,False,False
4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,L04AB02,2000,8378420.0,1406.0,14.0,6.0,True,False,False,False,False,False,False,True,False,False,False
4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,29,746396.49,1406.0,14.0,6.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,L04AC05,40,1029512.4,1406.0,14.0,6.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,L04AB05,280,2151637.6,1407.0,14.0,7.0,True,False,False,False,False,True,False,False,False,False,False
4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,L04AB02,2000,8378420.0,1407.0,14.0,7.0,True,False,False,False,False,False,False,True,False,False,False
4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,48,1235414.88,1407.0,14.0,7.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,L04AC05,57,1467055.17,1407.0,14.0,7.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,L04AB05,360,2766391.2,1408.0,14.0,8.0,True,False,False,False,False,True,False,False,False,False,False
4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,L04AB02,2000,8378420.0,1408.0,14.0,8.0,True,False,False,False,False,False,False,True,False,False,False
4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,29,746396.49,1408.0,14.0,8.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,L04AC05,21,540494.01,1408.0,14.0,8.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,L04AB05,360,2766391.2,1409.0,14.0,9.0,True,False,False,False,False,True,False,False,False,False,False
4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,L04AB02,2050,8587880.5,1409.0,14.0,9.0,True,False,False,False,False,False,False,True,False,False,False
4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,73,1878860.13,1409.0,14.0,9.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,L04AC05,82,2110500.42,1409.0,14.0,9.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,L04AB05,460,3534833.2,1410.0,14.0,10.0,True,False,False,False,False,True,False,False,False,False,False
4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,L04AB02,3015,12630468.15,1410.0,14.0,10.0,True,False,False,False,False,False,False,True,False,False,False
4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,38,978036.78,1410.0,14.0,10.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,L04AC05,28,720658.68,1410.0,14.0,10.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,L04AB05,240,1844260.8,1411.0,14.0,11.0,True,False,False,False,False,True,False,False,False,False,False
4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,L04AB02,1020,4272994.2,1411.0,14.0,11.0,True,False,False,False,False,False,False,True,False,False,False
4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,60,1544268.6,1411.0,14.0,11.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,L04AC05,53,1364103.93,1411.0,14.0,11.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,L04AB05,1400,10758188.0,1412.0,14.0,12.0,True,False,False,False,False,True,False,False,False,False,False
4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,L04AB02,6070,25428504.7,1412.0,14.0,12.0,True,False,False,False,False,False,False,True,False,False,False
4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,110,2831159.1,1412.0,14.0,12.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,L04AC05,151,3886409.31,1412.0,14.0,12.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,20,514756.2,1501.0,15.0,1.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,L04AC05,3,77213.43,1501.0,15.0,1.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,L04AB05,280,2151637.6,1502.0,15.0,2.0,True,False,False,False,False,True,False,False,False,False,False
4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,L04AB02,50,209460.5,1502.0,15.0,2.0,True,False,False,False,False,False,False,True,False,False,False
4060 Centralapoteket. Region Hovedstaden,1 htgl. (Paranova),1.0,100.0,L04AB02,1000,4205890.0,1502.0,15.0,2.0,True,False,False,False,False,False,False,True,False,False,False
4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,40,1029512.4,1502.0,15.0,2.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,L04AC05,20,514756.2,1502.0,15.0,2.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,L04AB02,415,1738522.15,1503.0,15.0,3.0,True,False,False,False,False,False,False,True,False,False,False
4060 Centralapoteket. Region Hovedstaden,1 htgl. (Paranova),1.0,100.0,L04AB02,1312,5518127.68,1503.0,15.0,3.0,True,False,False,False,False,False,False,True,False,False,False
4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,100.0,L04AB02,10,27930.0,1503.0,15.0,3.0,True,False,False,False,False,False,False,False,True,False,False
4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,60,1544268.6,1503.0,15.0,3.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,L04AC05,80,2059024.8,1503.0,15.0,3.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,L04AB05,300,2305326.0,1504.0,15.0,4.0,True,False,False,False,False,True,False,False,False,False,False
4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,L04AB02,2146,8990044.66,1504.0,15.0,4.0,True,False,False,False,False,False,False,True,False,False,False
4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,100.0,L04AB02,1000,2793000.0,1504.0,15.0,4.0,True,False,False,False,False,False,False,False,True,False,False
4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,60,1544268.6,1504.0,15.0,4.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,L04AC05,60,1544268.6,1504.0,15.0,4.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,L04AB05,480,3688521.6,1505.0,15.0,5.0,True,False,False,False,False,True,False,False,False,False,False
4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,L04AB02,1700,7121657.0,1505.0,15.0,5.0,True,False,False,False,False,False,False,True,False,False,False
4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,100.0,L04AB02,1000,2793000.0,1505.0,15.0,5.0,True,False,False,False,False,False,False,False,True,False,False
4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,60,1544268.6,1505.0,15.0,5.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,L04AC05,60,1544268.6,1505.0,15.0,5.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,L04AB05,300,2305326.0,1506.0,15.0,6.0,True,False,False,False,False,True,False,False,False,False,False
4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,L04AB02,320,1340547.2,1506.0,15.0,6.0,True,False,False,False,False,False,False,True,False,False,False
4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,100.0,L04AB02,1998,5580414.0,1506.0,15.0,6.0,True,False,False,False,False,False,False,False,True,False,False
4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,40,1029512.4,1506.0,15.0,6.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,L04AC05,40,1029512.4,1506.0,15.0,6.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,L04AB05,300,2305326.0,1507.0,15.0,7.0,True,False,False,False,False,True,False,False,False,False,False
4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,L04AB02,102,427299.42,1507.0,15.0,7.0,True,False,False,False,False,False,False,True,False,False,False
4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,100.0,L04AB02,2070,5429510.0,1507.0,15.0,7.0,True,False,False,False,False,False,False,False,True,False,False
4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,40,1029512.4,1507.0,15.0,7.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,L04AC05,39,1003774.59,1507.0,15.0,7.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,L04AB05,480,3688521.6,1508.0,15.0,8.0,True,False,False,False,False,True,False,False,False,False,False
4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,L04AB02,84,351893.64,1508.0,15.0,8.0,True,False,False,False,False,False,False,True,False,False,False
4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,100.0,L04AB02,3000,7323000.0,1508.0,15.0,8.0,True,False,False,False,False,False,False,False,True,False,False
4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,80,2059024.8,1508.0,15.0,8.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,L04AC05,80,2059024.8,1508.0,15.0,8.0,True,False,False,False,False,False,False,False,False,True,False
4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,L04AB05,450,3457989.0,1509.0,15.0,9.0,True,False,False,False,False,True,False,False,False,False,False
